test_txndate,test_storecode,Customers,Bills,ItemQty,Sales
2021-10-10 00:00:00,Ecommerce,29,29,60.0,147310.0
2021-10-10 00:00:00,Warehouse,70,70,125.0,159506.0
2021-10-11 00:00:00,1,17,17,134.0,22845.0
2021-10-11 00:00:00,11,47,49,363.0,130539.0
2021-10-11 00:00:00,14,39,42,252.0,62769.0
2021-10-11 00:00:00,15,4,4,22.0,11364.0
2021-10-11 00:00:00,17,18,19,322.0,66342.0
2021-10-11 00:00:00,4,20,20,98.0,46831.0
2021-10-11 00:00:00,5,55,59,258.0,185085.0
2021-10-11 00:00:00,6,57,60,339.0,299326.0
2021-10-11 00:00:00,7,40,42,314.0,105824.0
2021-10-11 00:00:00,9,21,21,83.0,50482.0
2021-10-11 00:00:00,Ecommerce,39,40,144.0,177753.0
2021-10-11 00:00:00,Warehouse,50,50,103.0,87749.0
2021-10-12 00:00:00,1,14,14,114.0,21601.0
2021-10-12 00:00:00,11,50,51,371.0,125540.0
2021-10-12 00:00:00,14,36,40,207.0,80860.0
2021-10-12 00:00:00,15,12,12,38.0,17321.0
2021-10-12 00:00:00,17,11,12,58.0,14727.0
2021-10-12 00:00:00,4,20,20,105.0,35739.0
2021-10-12 00:00:00,5,52,54,242.0,110032.0
2021-10-12 00:00:00,6,46,52,195.0,155704.0
2021-10-12 00:00:00,7,33,33,149.0,75312.0
2021-10-12 00:00:00,9,21,21,86.0,38241.0
2021-10-12 00:00:00,Ecommerce,16,16,128.0,63129.0
2021-10-12 00:00:00,Warehouse,64,64,116.0,125608.0
2021-10-13 00:00:00,1,19,22,231.0,36449.0
2021-10-13 00:00:00,11,53,54,246.0,124274.0
2021-10-13 00:00:00,14,36,37,251.0,53086.0
2021-10-13 00:00:00,15,12,12,32.0,26194.0
2021-10-13 00:00:00,17,13,14,40.0,26550.0
2021-10-13 00:00:00,4,23,23,97.0,47813.0
2021-10-13 00:00:00,5,41,44,337.0,107507.0
2021-10-13 00:00:00,6,60,63,292.0,194367.0
2021-10-13 00:00:00,7,38,39,169.0,86442.0
2021-10-13 00:00:00,9,27,29,94.0,69802.0
2021-10-13 00:00:00,Ecommerce,30,31,65.0,110030.0
2021-10-13 00:00:00,Warehouse,77,77,225.0,156500.0
2021-10-14 00:00:00,1,21,23,155.0,23036.0
2021-10-14 00:00:00,11,46,48,334.0,159762.0
2021-10-14 00:00:00,14,26,28,186.0,42074.0
2021-10-14 00:00:00,15,6,6,14.0,12908.0
2021-10-14 00:00:00,17,15,16,53.0,28741.0
2021-10-14 00:00:00,4,24,25,151.0,43085.0
2021-10-14 00:00:00,5,43,44,393.0,114049.0
2021-10-14 00:00:00,6,56,59,433.0,223028.0
2021-10-14 00:00:00,7,42,43,279.0,62079.0
2021-10-14 00:00:00,9,26,26,82.0,37870.0
2021-10-14 00:00:00,Ecommerce,29,29,70.0,92405.0
2021-10-14 00:00:00,Warehouse,78,80,176.0,190002.0
2021-10-15 00:00:00,1,18,19,321.0,35601.0
2021-10-15 00:00:00,11,53,55,289.0,160848.0
2021-10-15 00:00:00,14,42,43,293.0,86989.0
2021-10-15 00:00:00,15,12,12,95.0,29745.0
2021-10-15 00:00:00,17,21,21,101.0,44490.0
2021-10-15 00:00:00,4,25,26,125.0,67818.0
2021-10-15 00:00:00,5,47,48,282.0,145369.0
2021-10-15 00:00:00,6,62,67,383.0,220001.0
2021-10-15 00:00:00,7,43,46,269.0,97110.0
2021-10-15 00:00:00,9,28,28,158.0,81702.0
2021-10-15 00:00:00,Ecommerce,20,21,105.0,69642.0
2021-10-15 00:00:00,Warehouse,69,69,349.0,171497.0
2021-10-16 00:00:00,1,23,23,118.0,32752.0
2021-10-16 00:00:00,11,54,58,346.0,162603.0
2021-10-16 00:00:00,14,33,33,361.0,74642.0
2021-10-16 00:00:00,15,14,16,48.0,32320.0
2021-10-16 00:00:00,17,24,24,250.0,44339.0
2021-10-16 00:00:00,18,5,5,51.0,12580.0
2021-10-16 00:00:00,4,26,27,131.0,72659.0
2021-10-16 00:00:00,5,55,56,310.0,165306.0
2021-10-16 00:00:00,6,75,80,592.0,253310.0
2021-10-16 00:00:00,7,38,43,268.0,101757.0
2021-10-16 00:00:00,9,36,37,162.0,99634.0
2021-10-16 00:00:00,Ecommerce,24,24,71.0,83494.0
2021-10-16 00:00:00,Warehouse,114,116,506.0,237863.0
2021-10-17 00:00:00,1,18,21,125.0,17960.0
2021-10-17 00:00:00,11,67,72,475.0,184517.0
2021-10-17 00:00:00,14,33,33,321.0,57938.0
2021-10-17 00:00:00,15,15,15,30.0,16459.0
2021-10-17 00:00:00,17,16,18,70.0,44641.0
2021-10-17 00:00:00,18,20,24,48.0,22309.0
2021-10-17 00:00:00,4,31,31,133.0,60860.0
2021-10-17 00:00:00,5,62,63,299.0,147023.0
2021-10-17 00:00:00,6,80,88,569.0,243454.0
2021-10-17 00:00:00,7,51,56,326.0,114516.0
2021-10-17 00:00:00,9,41,46,210.0,128015.0
2021-10-17 00:00:00,Ecommerce,20,20,39.0,75078.0
2021-10-17 00:00:00,Warehouse,47,48,302.0,83383.0
2021-10-18 00:00:00,1,14,15,112.0,14597.0
2021-10-18 00:00:00,11,50,52,414.0,145937.0
2021-10-18 00:00:00,14,26,30,118.0,58822.0
2021-10-18 00:00:00,15,9,10,91.0,21501.0
2021-10-18 00:00:00,17,19,20,219.0,53476.0
2021-10-18 00:00:00,18,6,7,35.0,16325.0
2021-10-18 00:00:00,4,33,33,162.0,83551.0
2021-10-18 00:00:00,5,53,55,332.0,177498.0
2021-10-18 00:00:00,6,53,59,365.0,200254.0
2021-10-18 00:00:00,7,30,33,208.0,112890.0
2021-10-18 00:00:00,9,28,28,197.0,116385.0
2021-10-18 00:00:00,Ecommerce,17,18,128.0,72740.0
2021-10-18 00:00:00,Warehouse,76,78,432.0,151906.0
2021-10-19 00:00:00,1,15,15,152.0,20969.0
2021-10-19 00:00:00,11,49,51,226.0,112937.0
2021-10-19 00:00:00,14,33,36,404.0,61480.0
2021-10-19 00:00:00,15,12,12,68.0,29131.0
2021-10-19 00:00:00,17,8,9,121.0,16161.0
2021-10-19 00:00:00,18,9,9,28.0,16617.0
2021-10-19 00:00:00,4,20,21,81.0,32678.0
2021-10-19 00:00:00,5,40,41,281.0,118740.0
2021-10-19 00:00:00,6,53,58,340.0,212192.0
2021-10-19 00:00:00,7,51,53,285.0,122785.0
2021-10-19 00:00:00,9,25,26,153.0,65129.0
2021-10-19 00:00:00,Ecommerce,17,17,46.0,66377.0
2021-10-19 00:00:00,Warehouse,64,65,225.0,130337.0
2021-10-20 00:00:00,1,16,17,157.0,30516.0
2021-10-20 00:00:00,11,41,43,270.0,71440.0
2021-10-20 00:00:00,14,33,33,218.0,66443.0
2021-10-20 00:00:00,15,10,10,83.0,21479.0
2021-10-20 00:00:00,17,10,10,29.0,17346.0
2021-10-20 00:00:00,18,17,17,46.0,26248.0
2021-10-20 00:00:00,4,24,24,120.0,69514.0
2021-10-20 00:00:00,5,53,56,397.0,133890.0
2021-10-20 00:00:00,6,60,61,389.0,201882.0
2021-10-20 00:00:00,7,37,38,176.0,75983.0
2021-10-20 00:00:00,9,22,23,87.0,62496.0
2021-10-20 00:00:00,Ecommerce,6,6,10.0,23838.0
2021-10-20 00:00:00,Warehouse,100,103,502.0,170426.0
2021-10-21 00:00:00,1,22,23,288.0,36735.0
2021-10-21 00:00:00,11,53,58,727.0,133618.0
2021-10-21 00:00:00,14,40,44,302.0,60850.0
2021-10-21 00:00:00,15,9,9,103.0,12599.0
2021-10-21 00:00:00,17,16,17,117.0,48511.0
2021-10-21 00:00:00,18,18,20,63.0,46453.0
2021-10-21 00:00:00,4,16,16,64.0,22523.0
2021-10-21 00:00:00,5,54,55,340.0,184783.0
2021-10-21 00:00:00,6,53,59,277.0,149599.0
2021-10-21 00:00:00,7,30,31,198.0,87911.0
2021-10-21 00:00:00,9,34,35,192.0,90618.0
2021-10-21 00:00:00,Ecommerce,22,23,104.0,104588.0
2021-10-21 00:00:00,Warehouse,52,53,240.0,71099.0
2021-10-22 00:00:00,1,16,17,230.0,27609.0
2021-10-22 00:00:00,11,57,59,323.0,113479.0
2021-10-22 00:00:00,14,29,31,200.0,70827.0
2021-10-22 00:00:00,15,7,7,19.0,13290.0
2021-10-22 00:00:00,17,20,21,76.0,31105.0
2021-10-22 00:00:00,18,17,17,58.0,31431.0
2021-10-22 00:00:00,4,25,25,149.0,61283.0
2021-10-22 00:00:00,5,36,37,253.0,108627.0
2021-10-22 00:00:00,6,66,67,511.0,197276.0
2021-10-22 00:00:00,7,39,40,287.0,118372.0
2021-10-22 00:00:00,9,26,29,319.0,113644.0
2021-10-22 00:00:00,Ecommerce,18,18,106.0,84766.0
2021-10-22 00:00:00,Warehouse,59,61,305.0,168838.0
2021-10-23 00:00:00,1,20,20,245.0,34559.0
2021-10-23 00:00:00,11,68,69,387.0,198680.0
2021-10-23 00:00:00,14,32,36,196.0,42223.0
2021-10-23 00:00:00,15,13,14,46.0,22190.0
2021-10-23 00:00:00,17,21,22,149.0,62519.0
2021-10-23 00:00:00,18,20,21,67.0,40147.0
2021-10-23 00:00:00,4,27,29,123.0,55020.0
2021-10-23 00:00:00,5,44,45,202.0,117626.0
2021-10-23 00:00:00,6,74,78,309.0,208040.0
2021-10-23 00:00:00,7,40,41,220.0,100679.0
2021-10-23 00:00:00,9,31,32,113.0,78582.0
2021-10-23 00:00:00,Ecommerce,27,28,129.0,105882.0
2021-10-23 00:00:00,Warehouse,74,76,450.0,218306.0
2021-10-24 00:00:00,1,13,13,62.0,18922.0
2021-10-24 00:00:00,11,51,53,392.0,145533.0
2021-10-24 00:00:00,14,45,48,306.0,98207.0
2021-10-24 00:00:00,15,21,22,61.0,46345.0
2021-10-24 00:00:00,17,19,20,313.0,51689.0
2021-10-24 00:00:00,18,16,16,62.0,50127.0
2021-10-24 00:00:00,4,19,20,44.0,30197.0
2021-10-24 00:00:00,5,58,61,283.0,165432.0
2021-10-24 00:00:00,6,60,65,388.0,165000.0
2021-10-24 00:00:00,7,58,62,376.0,147057.0
2021-10-24 00:00:00,9,34,34,195.0,102550.0
2021-10-24 00:00:00,Ecommerce,14,14,66.0,67420.0
2021-10-24 00:00:00,Warehouse,49,49,319.0,73077.0
2021-10-25 00:00:00,1,19,20,137.0,24144.0
2021-10-25 00:00:00,11,43,46,277.0,114508.0
2021-10-25 00:00:00,14,39,42,408.0,54039.0
2021-10-25 00:00:00,15,7,8,50.0,27383.0
2021-10-25 00:00:00,17,8,9,42.0,15333.0
2021-10-25 00:00:00,18,18,19,56.0,30807.0
2021-10-25 00:00:00,4,18,18,76.0,20560.0
2021-10-25 00:00:00,5,41,43,195.0,131085.0
2021-10-25 00:00:00,6,79,82,596.0,233502.0
2021-10-25 00:00:00,7,39,41,239.0,109335.0
2021-10-25 00:00:00,9,27,28,212.0,109801.0
2021-10-25 00:00:00,Ecommerce,44,46,133.0,162662.0
2021-10-25 00:00:00,Warehouse,74,74,430.0,120928.0
2021-10-26 00:00:00,1,20,21,187.0,51852.0
2021-10-26 00:00:00,11,37,39,267.0,83825.0
2021-10-26 00:00:00,14,41,45,410.0,84684.0
2021-10-26 00:00:00,15,10,11,41.0,17303.0
2021-10-26 00:00:00,17,19,21,70.0,37618.0
2021-10-26 00:00:00,18,23,23,75.0,37403.0
2021-10-26 00:00:00,4,16,16,46.0,19660.0
2021-10-26 00:00:00,5,39,41,360.0,131614.0
2021-10-26 00:00:00,6,51,53,305.0,139134.0
2021-10-26 00:00:00,7,49,50,231.0,104947.0
2021-10-26 00:00:00,9,28,30,171.0,53989.0
2021-10-26 00:00:00,Ecommerce,4,4,10.0,20380.0
2021-10-26 00:00:00,Warehouse,99,101,428.0,209683.0
2021-10-27 00:00:00,1,12,13,174.0,26114.0
2021-10-27 00:00:00,11,53,53,494.0,148564.0
2021-10-27 00:00:00,14,48,50,666.0,104577.0
2021-10-27 00:00:00,15,10,10,43.0,15359.0
2021-10-27 00:00:00,17,18,18,99.0,31258.0
2021-10-27 00:00:00,18,19,19,62.0,30261.0
2021-10-27 00:00:00,4,21,21,176.0,49864.0
2021-10-27 00:00:00,5,43,46,190.0,111603.0
2021-10-27 00:00:00,6,56,59,387.0,191732.0
2021-10-27 00:00:00,7,33,34,110.0,97728.0
2021-10-27 00:00:00,9,31,31,108.0,69811.0
2021-10-27 00:00:00,Ecommerce,17,17,38.0,53943.0
2021-10-27 00:00:00,Warehouse,74,75,273.0,163448.0
2021-10-28 00:00:00,1,23,24,249.0,25845.0
2021-10-28 00:00:00,11,48,48,244.0,109231.0
2021-10-28 00:00:00,14,43,46,447.0,91856.0
2021-10-28 00:00:00,15,8,8,11.0,10429.0
2021-10-28 00:00:00,17,14,16,52.0,23787.0
2021-10-28 00:00:00,18,23,24,110.0,62092.0
2021-10-28 00:00:00,4,26,28,76.0,49240.0
2021-10-28 00:00:00,5,48,51,385.0,126993.0
2021-10-28 00:00:00,6,66,69,444.0,206264.0
2021-10-28 00:00:00,7,55,60,313.0,110636.0
2021-10-28 00:00:00,9,19,21,163.0,40541.0
2021-10-28 00:00:00,Ecommerce,25,28,199.0,138743.0
2021-10-28 00:00:00,Warehouse,134,138,462.0,215996.0
2021-10-29 00:00:00,1,17,18,187.0,21887.0
2021-10-29 00:00:00,11,45,46,228.0,126492.0
2021-10-29 00:00:00,14,45,46,220.0,91919.0
2021-10-29 00:00:00,15,9,9,112.0,15109.0
2021-10-29 00:00:00,17,20,21,117.0,35561.0
2021-10-29 00:00:00,18,17,20,91.0,39423.0
2021-10-29 00:00:00,4,13,13,46.0,47895.0
2021-10-29 00:00:00,5,59,62,308.0,151920.0
2021-10-29 00:00:00,6,72,84,562.0,250915.0
2021-10-29 00:00:00,7,39,42,484.0,111125.0
2021-10-29 00:00:00,9,25,28,148.0,94293.0
2021-10-29 00:00:00,Ecommerce,13,14,80.0,47197.0
2021-10-29 00:00:00,Warehouse,115,117,577.0,204898.0
2021-10-30 00:00:00,1,17,18,257.0,25860.0
2021-10-30 00:00:00,11,75,83,803.0,231661.0
2021-10-30 00:00:00,14,48,49,457.0,110728.0
2021-10-30 00:00:00,15,17,18,74.0,44062.0
2021-10-30 00:00:00,17,11,11,113.0,43914.0
2021-10-30 00:00:00,18,25,26,96.0,60901.0
2021-10-30 00:00:00,4,27,29,159.0,68431.0
2021-10-30 00:00:00,5,56,62,386.0,196345.0
2021-10-30 00:00:00,6,88,93,449.0,236252.0
2021-10-30 00:00:00,7,50,52,308.0,122782.0
2021-10-30 00:00:00,9,38,39,168.0,103024.0
2021-10-30 00:00:00,Ecommerce,5,5,41.0,13184.0
2021-10-30 00:00:00,Warehouse,130,133,481.0,243645.0
2021-10-31 00:00:00,1,17,17,103.0,23396.0
2021-10-31 00:00:00,11,67,70,623.0,174988.0
2021-10-31 00:00:00,14,57,61,708.0,165009.0
2021-10-31 00:00:00,15,18,20,123.0,40188.0
2021-10-31 00:00:00,17,14,16,88.0,22908.0
2021-10-31 00:00:00,18,15,17,60.0,28537.0
2021-10-31 00:00:00,4,45,47,237.0,82674.0
2021-10-31 00:00:00,5,59,63,357.0,189238.0
2021-10-31 00:00:00,6,76,82,711.0,282069.0
2021-10-31 00:00:00,7,62,63,435.0,175255.0
2021-10-31 00:00:00,9,43,48,241.0,160440.0
2021-10-31 00:00:00,Ecommerce,42,42,97.0,125151.0
2021-10-31 00:00:00,Warehouse,80,81,332.0,119404.0
2021-11-01 00:00:00,1,20,21,172.0,35907.0
2021-11-01 00:00:00,11,69,72,473.0,235263.0
2021-11-01 00:00:00,14,49,52,288.0,83189.0
2021-11-01 00:00:00,15,19,19,110.0,35625.0
2021-11-01 00:00:00,17,20,20,128.0,36249.0
2021-11-01 00:00:00,18,20,22,67.0,32925.0
2021-11-01 00:00:00,4,18,18,72.0,29121.0
2021-11-01 00:00:00,5,59,60,332.0,181605.0
2021-11-01 00:00:00,6,89,99,690.0,359576.0
2021-11-01 00:00:00,7,58,58,327.0,138791.0
2021-11-01 00:00:00,9,32,34,143.0,66484.0
2021-11-01 00:00:00,Ecommerce,14,15,99.0,48469.0
2021-11-01 00:00:00,Warehouse,53,54,258.0,69488.0
2021-11-02 00:00:00,1,20,20,154.0,21139.0
2021-11-02 00:00:00,11,58,62,352.0,172853.0
2021-11-02 00:00:00,14,53,58,431.0,110183.0
2021-11-02 00:00:00,15,10,10,18.0,19566.0
2021-11-02 00:00:00,17,17,17,66.0,33970.0
2021-11-02 00:00:00,18,11,13,41.0,26838.0
2021-11-02 00:00:00,4,27,27,135.0,73104.0
2021-11-02 00:00:00,5,61,62,430.0,161799.0
2021-11-02 00:00:00,6,81,86,672.0,379692.0
2021-11-02 00:00:00,7,41,43,291.0,155825.0
2021-11-02 00:00:00,9,31,34,168.0,89941.0
2021-11-02 00:00:00,Ecommerce,41,41,119.0,147920.0
2021-11-02 00:00:00,Warehouse,77,77,526.0,101221.0
2021-11-03 00:00:00,1,26,27,173.0,29254.0
2021-11-03 00:00:00,11,98,100,796.0,273987.0
2021-11-03 00:00:00,14,70,76,497.0,152637.0
2021-11-03 00:00:00,15,19,19,71.0,57149.0
2021-11-03 00:00:00,17,23,24,159.0,50946.0
2021-11-03 00:00:00,18,23,28,121.0,59297.0
2021-11-03 00:00:00,4,38,39,169.0,73324.0
2021-11-03 00:00:00,5,70,76,691.0,246670.0
2021-11-03 00:00:00,6,114,122,721.0,358018.0
2021-11-03 00:00:00,7,55,57,307.0,153501.0
2021-11-03 00:00:00,9,54,56,363.0,173418.0
2021-11-03 00:00:00,Ecommerce,29,29,194.0,125274.0
2021-11-03 00:00:00,Warehouse,143,149,731.0,218432.0
2021-11-04 00:00:00,1,22,23,254.0,33257.0
2021-11-04 00:00:00,11,77,81,566.0,221244.0
2021-11-04 00:00:00,14,65,76,368.0,124347.0
2021-11-04 00:00:00,15,19,20,113.0,55681.0
2021-11-04 00:00:00,17,10,10,28.0,24476.0
2021-11-04 00:00:00,18,23,23,88.0,57333.0
2021-11-04 00:00:00,4,23,25,131.0,59205.0
2021-11-04 00:00:00,5,50,56,242.0,137774.0
2021-11-04 00:00:00,6,96,100,693.0,318511.0
2021-11-04 00:00:00,7,54,58,339.0,172292.0
2021-11-04 00:00:00,9,28,32,211.0,110741.0
2021-11-04 00:00:00,Ecommerce,29,29,87.0,137702.0
2021-11-04 00:00:00,Warehouse,62,62,205.0,109382.0
2021-11-05 00:00:00,1,10,10,110.0,11646.0
2021-11-05 00:00:00,11,54,54,280.0,128843.0
2021-11-05 00:00:00,14,34,37,217.0,52693.0
2021-11-05 00:00:00,15,13,14,53.0,21837.0
2021-11-05 00:00:00,17,12,12,102.0,19464.0
2021-11-05 00:00:00,18,12,13,50.0,37196.0
2021-11-05 00:00:00,4,33,35,179.0,101194.0
2021-11-05 00:00:00,5,68,68,381.0,229579.0
2021-11-05 00:00:00,6,48,53,267.0,125656.0
2021-11-05 00:00:00,7,50,50,334.0,129557.0
2021-11-05 00:00:00,9,43,43,295.0,104205.0
2021-11-05 00:00:00,Ecommerce,53,54,141.0,217881.0
2021-11-05 00:00:00,Warehouse,125,125,372.0,201185.0
2021-11-06 00:00:00,1,21,22,250.0,24564.0
2021-11-06 00:00:00,11,79,83,630.0,216605.0
2021-11-06 00:00:00,14,33,36,226.0,70812.0
2021-11-06 00:00:00,15,18,19,85.0,26380.0
2021-11-06 00:00:00,17,25,27,183.0,40236.0
2021-11-06 00:00:00,18,19,24,105.0,40101.0
2021-11-06 00:00:00,4,33,35,143.0,71860.0
2021-11-06 00:00:00,5,48,49,226.0,112895.0
2021-11-06 00:00:00,6,64,67,666.0,206256.0
2021-11-06 00:00:00,7,48,51,464.0,148785.0
2021-11-06 00:00:00,9,31,33,140.0,131795.0
2021-11-06 00:00:00,Ecommerce,41,41,184.0,169632.0
2021-11-06 00:00:00,Warehouse,149,149,450.0,338007.0
2021-11-07 00:00:00,1,18,18,77.0,13267.0
2021-11-07 00:00:00,11,48,53,498.0,157340.0
2021-11-07 00:00:00,14,31,31,191.0,49223.0
2021-11-07 00:00:00,15,17,18,72.0,61587.0
2021-11-07 00:00:00,17,22,22,100.0,58611.0
2021-11-07 00:00:00,18,12,14,48.0,30676.0
2021-11-07 00:00:00,4,21,22,70.0,41434.0
2021-11-07 00:00:00,5,59,62,475.0,145760.0
2021-11-07 00:00:00,6,68,73,584.0,195338.0
2021-11-07 00:00:00,7,55,58,249.0,128032.0
2021-11-07 00:00:00,9,25,25,87.0,59581.0
2021-11-07 00:00:00,Ecommerce,41,41,129.0,139005.0
2021-11-07 00:00:00,Warehouse,110,110,290.0,204979.0
2021-11-08 00:00:00,1,28,29,167.0,33213.0
2021-11-08 00:00:00,11,54,57,382.0,153721.0
2021-11-08 00:00:00,14,43,49,361.0,66139.0
2021-11-08 00:00:00,15,12,12,74.0,18175.0
2021-11-08 00:00:00,17,20,25,168.0,47301.0
2021-11-08 00:00:00,18,18,18,58.0,39427.0
2021-11-08 00:00:00,4,21,22,89.0,65236.0
2021-11-08 00:00:00,5,54,56,299.0,136831.0
2021-11-08 00:00:00,6,61,66,390.0,135733.0
2021-11-08 00:00:00,7,26,29,220.0,56920.0
2021-11-08 00:00:00,9,32,33,160.0,65153.0
2021-11-08 00:00:00,Ecommerce,36,36,164.0,118086.0
2021-11-08 00:00:00,Warehouse,104,106,261.0,147377.0
2021-11-09 00:00:00,1,17,18,134.0,17500.0
2021-11-09 00:00:00,11,54,56,501.0,176049.0
2021-11-09 00:00:00,14,26,27,183.0,34517.0
2021-11-09 00:00:00,15,18,18,46.0,31081.0
2021-11-09 00:00:00,17,18,18,80.0,33861.0
2021-11-09 00:00:00,18,14,14,55.0,34465.0
2021-11-09 00:00:00,4,31,31,128.0,66354.0
2021-11-09 00:00:00,5,51,54,249.0,100671.0
2021-11-09 00:00:00,6,64,75,325.0,200419.0
2021-11-09 00:00:00,7,43,43,257.0,108412.0
2021-11-09 00:00:00,9,25,26,106.0,89333.0
2021-11-09 00:00:00,Ecommerce,41,43,251.0,175957.0
2021-11-09 00:00:00,Warehouse,121,122,468.0,174459.0
2021-11-10 00:00:00,1,17,18,168.0,32141.0
2021-11-10 00:00:00,11,56,59,345.0,135091.0
2021-11-10 00:00:00,14,43,49,298.0,76513.0
2021-11-10 00:00:00,15,14,15,41.0,12537.0
2021-11-10 00:00:00,17,19,20,126.0,34037.0
2021-11-10 00:00:00,18,11,13,59.0,14260.0
2021-11-10 00:00:00,4,18,18,124.0,36354.0
2021-11-10 00:00:00,5,44,44,281.0,124187.0
2021-11-10 00:00:00,6,59,63,293.0,124387.0
2021-11-10 00:00:00,7,41,42,266.0,114739.0
2021-11-10 00:00:00,9,32,33,176.0,114496.0
2021-11-10 00:00:00,Ecommerce,12,13,19.0,44999.0
2021-11-10 00:00:00,Warehouse,102,102,315.0,164926.0
2021-11-11 00:00:00,1,19,20,266.0,33711.0
2021-11-11 00:00:00,11,62,64,696.0,131864.0
2021-11-11 00:00:00,14,34,36,259.0,65243.0
2021-11-11 00:00:00,15,10,11,28.0,13603.0
2021-11-11 00:00:00,17,17,18,107.0,35956.0
2021-11-11 00:00:00,18,27,28,151.0,70666.0
2021-11-11 00:00:00,4,25,25,150.0,46139.0
2021-11-11 00:00:00,5,47,49,273.0,113398.0
2021-11-11 00:00:00,6,61,67,382.0,161930.0
2021-11-11 00:00:00,7,26,27,234.0,89736.0
2021-11-11 00:00:00,9,25,25,117.0,49791.0
2021-11-11 00:00:00,Ecommerce,45,46,161.0,196271.0
2021-11-11 00:00:00,Warehouse,153,156,569.0,216875.0
2021-11-12 00:00:00,1,13,13,109.0,22523.0
2021-11-12 00:00:00,11,46,52,245.0,122676.0
2021-11-12 00:00:00,14,42,44,243.0,63948.0
2021-11-12 00:00:00,15,18,20,60.0,24651.0
2021-11-12 00:00:00,17,18,18,55.0,29945.0
2021-11-12 00:00:00,18,18,19,71.0,54784.0
2021-11-12 00:00:00,4,28,31,95.0,61922.0
2021-11-12 00:00:00,5,47,47,257.0,113459.0
2021-11-12 00:00:00,6,60,65,469.0,211101.0
2021-11-12 00:00:00,7,42,44,313.0,103150.0
2021-11-12 00:00:00,9,26,27,146.0,95437.0
2021-11-12 00:00:00,Ecommerce,40,41,152.0,115221.0
2021-11-12 00:00:00,Warehouse,173,175,537.0,347766.0
2021-11-13 00:00:00,1,21,24,211.0,39693.0
2021-11-13 00:00:00,11,59,64,508.0,214675.0
2021-11-13 00:00:00,14,37,38,312.0,71168.0
2021-11-13 00:00:00,15,14,15,109.0,29540.0
2021-11-13 00:00:00,17,16,18,86.0,33569.0
2021-11-13 00:00:00,18,15,15,58.0,40746.0
2021-11-13 00:00:00,4,38,38,228.0,109135.0
2021-11-13 00:00:00,5,55,55,509.0,131757.0
2021-11-13 00:00:00,6,71,75,395.0,267411.0
2021-11-13 00:00:00,7,56,58,323.0,144845.0
2021-11-13 00:00:00,9,35,35,164.0,83790.0
2021-11-13 00:00:00,Ecommerce,45,46,128.0,159162.0
2021-11-13 00:00:00,Warehouse,210,211,881.0,437765.0
2021-11-14 00:00:00,1,25,29,274.0,50784.0
2021-11-14 00:00:00,11,54,56,278.0,114903.0
2021-11-14 00:00:00,14,39,43,344.0,101278.0
2021-11-14 00:00:00,15,13,15,66.0,26660.0
2021-11-14 00:00:00,17,24,24,155.0,50309.0
2021-11-14 00:00:00,18,23,26,107.0,62745.0
2021-11-14 00:00:00,4,34,36,323.0,145000.0
2021-11-14 00:00:00,5,54,58,369.0,232822.0
2021-11-14 00:00:00,6,81,93,397.0,196273.0
2021-11-14 00:00:00,7,62,69,424.0,190125.0
2021-11-14 00:00:00,9,34,36,246.0,126932.0
2021-11-14 00:00:00,Ecommerce,67,72,675.0,240355.0
2021-11-14 00:00:00,Warehouse,130,132,255.0,272570.0
2021-11-15 00:00:00,1,15,15,182.0,21144.0
2021-11-15 00:00:00,11,45,46,228.0,109194.0
2021-11-15 00:00:00,14,36,41,310.0,55130.0
2021-11-15 00:00:00,15,9,9,51.0,18595.0
2021-11-15 00:00:00,17,15,18,47.0,25393.0
2021-11-15 00:00:00,18,22,26,112.0,60476.0
2021-11-15 00:00:00,4,9,9,39.0,21283.0
2021-11-15 00:00:00,5,70,70,368.0,249490.0
2021-11-15 00:00:00,6,58,63,345.0,197546.0
2021-11-15 00:00:00,7,28,31,204.0,107004.0
2021-11-15 00:00:00,9,29,30,105.0,48877.0
2021-11-15 00:00:00,Ecommerce,25,27,54.0,59863.0
2021-11-15 00:00:00,Warehouse,138,139,422.0,186058.0
2021-11-16 00:00:00,1,14,14,153.0,21228.0
2021-11-16 00:00:00,11,59,65,411.0,141218.0
2021-11-16 00:00:00,14,32,33,165.0,68033.0
2021-11-16 00:00:00,15,12,12,45.0,38321.0
2021-11-16 00:00:00,17,10,10,113.0,29197.0
2021-11-16 00:00:00,18,27,28,96.0,63422.0
2021-11-16 00:00:00,4,26,27,128.0,48408.0
2021-11-16 00:00:00,5,49,51,305.0,147926.0
2021-11-16 00:00:00,6,60,67,455.0,161621.0
2021-11-16 00:00:00,7,37,38,771.0,126104.0
2021-11-16 00:00:00,9,31,32,78.0,51258.0
2021-11-16 00:00:00,Ecommerce,43,43,211.0,168745.0
2021-11-16 00:00:00,Warehouse,114,119,371.0,232900.0
2021-11-17 00:00:00,1,12,12,55.0,17828.0
2021-11-17 00:00:00,11,52,55,334.0,132288.0
2021-11-17 00:00:00,14,40,44,221.0,70377.0
2021-11-17 00:00:00,15,15,16,84.0,37156.0
2021-11-17 00:00:00,17,12,12,30.0,11862.0
2021-11-17 00:00:00,18,19,19,48.0,25259.0
2021-11-17 00:00:00,4,19,19,104.0,57743.0
2021-11-17 00:00:00,5,51,53,176.0,113006.0
